date,area,average_price,code,houses_sold,no_of_crimes,borough_flag
2014-03-01,sutton,274934,E09000029,246,906,1
2014-04-01,sutton,277918,E09000029,222,797,1
2014-05-01,sutton,281159,E09000029,254,824,1
2014-06-01,sutton,284984,E09000029,243,911,1
2014-07-01,sutton,289552,E09000029,260,987,1
2014-08-01,sutton,297732,E09000029,401,790,1
2014-09-01,sutton,308556,E09000029,331,863,1
2014-10-01,sutton,313166,E09000029,382,1013,1
2014-11-01,sutton,313785,E09000029,274,1041,1
2014-12-01,sutton,310125,E09000029,289,978,1
2015-01-01,sutton,307545,E09000029,228,854,1
2015-02-01,sutton,310645,E09000029,228,933,1
2015-03-01,sutton,311025,E09000029,252,983,1
2015-04-01,sutton,314051,E09000029,241,929,1
2015-05-01,sutton,314507,E09000029,262,867,1
2015-06-01,sutton,316576,E09000029,322,1025,1
2015-07-01,sutton,323505,E09000029,332,839,1
2015-08-01,sutton,327396,E09000029,288,872,1
2015-09-01,sutton,334099,E09000029,272,840,1
2015-10-01,sutton,335502,E09000029,384,970,1
2015-11-01,sutton,338619,E09000029,302,857,1
2015-12-01,sutton,341717,E09000029,295,908,1
2016-01-01,sutton,343907,E09000029,201,933,1
2016-02-01,sutton,351088,E09000029,265,943,1
2016-03-01,sutton,354131,E09000029,460,971,1
2016-04-01,sutton,360226,E09000029,164,937,1
2016-05-01,sutton,363181,E09000029,181,958,1
2016-06-01,sutton,369743,E09000029,257,924,1
2016-07-01,sutton,373699,E09000029,255,866,1
2016-08-01,sutton,376311,E09000029,294,795,1
2016-09-01,sutton,375152,E09000029,279,926,1
2016-10-01,sutton,374923,E09000029,289,886,1
2016-11-01,sutton,371407,E09000029,317,980,1
2016-12-01,sutton,369869,E09000029,310,911,1
2017-01-01,sutton,365567,E09000029,232,934,1
2017-02-01,sutton,366941,E09000029,261,918,1
2017-03-01,sutton,371234,E09000029,255,1011,1
2017-04-01,sutton,376231,E09000029,211,952,1
2017-05-01,sutton,377365,E09000029,233,1148,1
2017-06-01,sutton,379352,E09000029,254,1161,1
2017-07-01,sutton,380601,E09000029,277,963,1
2017-08-01,sutton,382729,E09000029,315,967,1
2017-09-01,sutton,382200,E09000029,260,1018,1
2017-10-01,sutton,381501,E09000029,230,1079,1
2017-11-01,sutton,381410,E09000029,257,980,1
2017-12-01,sutton,377963,E09000029,233,927,1
2018-01-01,sutton,376097,E09000029,196,1057,1
2018-02-01,sutton,371697,E09000029,210,898,1
2018-03-01,sutton,376096,E09000029,212,969,1
2018-04-01,sutton,375827,E09000029,189,956,1
2018-05-01,sutton,379977,E09000029,209,963,1
2018-06-01,sutton,381296,E09000029,217,1037,1
2018-07-01,sutton,385780,E09000029,248,1083,1
2018-08-01,sutton,387410,E09000029,263,998,1
2018-09-01,sutton,382056,E09000029,229,968,1
2018-10-01,sutton,381961,E09000029,217,1060,1
2018-11-01,sutton,377480,E09000029,247,1021,1
2018-12-01,sutton,375474,E09000029,239,1093,1
2019-01-01,sutton,374145,E09000029,185,1120,1
2019-02-01,sutton,374366,E09000029,202,1131,1
2019-03-01,sutton,371704,E09000029,198,1135,1
2019-04-01,sutton,368717,E09000029,186,1165,1
2019-05-01,sutton,370330,E09000029,177,1247,1
2019-06-01,sutton,372902,E09000029,194,1115,1
2019-07-01,sutton,374130,E09000029,195,1146,1
2019-08-01,sutton,369204,E09000029,271,1225,1
2019-09-01,sutton,373890,E09000029,208,1112,1
2019-10-01,sutton,370475,E09000029,204,1196,1
2019-11-01,sutton,375450,E09000029,217,1204,1
2019-12-01,sutton,374700,E09000029,NaN,1121,1
2012-01-01,tower hamlets,287957,E09000030,209,2312,1
2012-02-01,tower hamlets,281664,E09000030,246,2253,1
2012-03-01,tower hamlets,277389,E09000030,354,2467,1
2012-04-01,tower hamlets,275453,E09000030,229,2235,1
2012-05-01,tower hamlets,273785,E09000030,332,2408,1
2012-06-01,tower hamlets,282399,E09000030,371,2918,1
2012-07-01,tower hamlets,283469,E09000030,388,2558,1
2012-08-01,tower hamlets,290365,E09000030,330,3043,1
2012-09-01,tower hamlets,289175,E09000030,316,2295,1
2012-10-01,tower hamlets,294067,E09000030,302,2521,1
2012-11-01,tower hamlets,293979,E09000030,296,2505,1
2012-12-01,tower hamlets,295734,E09000030,223,2098,1
2013-01-01,tower hamlets,293975,E09000030,305,2274,1
2013-02-01,tower hamlets,294610,E09000030,253,2020,1
2013-03-01,tower hamlets,287167,E09000030,348,2209,1
2013-04-01,tower hamlets,291850,E09000030,276,2258,1
2013-05-01,tower hamlets,293106,E09000030,299,2499,1
2013-06-01,tower hamlets,304280,E09000030,334,2218,1
2013-07-01,tower hamlets,306443,E09000030,451,2710,1
2013-08-01,tower hamlets,309365,E09000030,469,2396,1
2013-09-01,tower hamlets,311870,E09000030,414,2268,1
2013-10-01,tower hamlets,324529,E09000030,398,2377,1
2013-11-01,tower hamlets,339744,E09000030,486,2308,1
2013-12-01,tower hamlets,351674,E09000030,397,1992,1
2014-01-01,tower hamlets,355235,E09000030,430,2031,1
2014-02-01,tower hamlets,360798,E09000030,426,1872,1
2014-03-01,tower hamlets,367789,E09000030,525,2214,1
2014-04-01,tower hamlets,376185,E09000030,466,2036,1
2014-05-01,tower hamlets,380180,E09000030,438,2234,1
2014-06-01,tower hamlets,382091,E09000030,466,2416,1
2014-07-01,tower hamlets,380478,E09000030,421,2426,1
2014-08-01,tower hamlets,386156,E09000030,405,2153,1
2014-09-01,tower hamlets,391887,E09000030,400,2326,1
2014-10-01,tower hamlets,401870,E09000030,472,2361,1
2014-11-01,tower hamlets,399720,E09000030,397,2409,1
2014-12-01,tower hamlets,404511,E09000030,334,2245,1
2015-01-01,tower hamlets,407228,E09000030,276,2251,1
2015-02-01,tower hamlets,409419,E09000030,251,2133,1
2015-03-01,tower hamlets,405580,E09000030,406,2365,1
2015-04-01,tower hamlets,409026,E09000030,328,2145,1
2015-05-01,tower hamlets,422346,E09000030,401,2489,1
2015-06-01,tower hamlets,429689,E09000030,400,2364,1
2015-07-01,tower hamlets,426684,E09000030,379,2727,1
2015-08-01,tower hamlets,419834,E09000030,368,2415,1
2015-09-01,tower hamlets,421779,E09000030,362,2346,1
2015-10-01,tower hamlets,426901,E09000030,390,2480,1
2015-11-01,tower hamlets,440717,E09000030,313,2397,1
2015-12-01,tower hamlets,444125,E09000030,309,2481,1
2016-01-01,tower hamlets,458754,E09000030,244,2448,1
2016-02-01,tower hamlets,460405,E09000030,330,2182,1
2016-03-01,tower hamlets,469410,E09000030,615,2311,1
2016-04-01,tower hamlets,456740,E09000030,192,2425,1
2016-05-01,tower hamlets,450421,E09000030,295,2633,1
2016-06-01,tower hamlets,439720,E09000030,542,2596,1
2016-07-01,tower hamlets,443471,E09000030,463,2944,1
2016-08-01,tower hamlets,449287,E09000030,393,2563,1
2016-09-01,tower hamlets,463714,E09000030,407,2593,1
2016-10-01,tower hamlets,465362,E09000030,367,2805,1
2016-11-01,tower hamlets,467871,E09000030,373,2602,1
2016-12-01,tower hamlets,460400,E09000030,380,2536,1
2017-01-01,tower hamlets,458312,E09000030,378,2382,1
2017-02-01,tower hamlets,470186,E09000030,383,2375,1
2017-03-01,tower hamlets,462762,E09000030,284,2572,1
2017-04-01,tower hamlets,465198,E09000030,268,2728,1
2017-05-01,tower hamlets,448448,E09000030,314,2850,1
2017-06-01,tower hamlets,452345,E09000030,344,2828,1
2017-07-01,tower hamlets,449170,E09000030,245,3113,1
2017-08-01,tower hamlets,445665,E09000030,301,2651,1
2017-09-01,tower hamlets,453992,E09000030,284,2611,1
2017-10-01,tower hamlets,468857,E09000030,239,2976,1
2017-11-01,tower hamlets,470788,E09000030,220,2595,1
2017-12-01,tower hamlets,465625,E09000030,304,2348,1
2018-01-01,tower hamlets,447751,E09000030,208,2649,1
2018-02-01,tower hamlets,444211,E09000030,209,2267,1
2018-03-01,tower hamlets,446384,E09000030,259,2692,1
2018-04-01,tower hamlets,455910,E09000030,188,2779,1
2018-05-01,tower hamlets,464488,E09000030,218,2883,1
2018-06-01,tower hamlets,454415,E09000030,256,3005,1
2018-07-01,tower hamlets,448966,E09000030,329,3146,1
2018-08-01,tower hamlets,440829,E09000030,364,2891,1
2018-09-01,tower hamlets,441546,E09000030,328,2851,1
2018-10-01,tower hamlets,435775,E09000030,296,2931,1
2018-11-01,tower hamlets,438834,E09000030,279,2900,1
2018-12-01,tower hamlets,438896,E09000030,310,2695,1
2019-01-01,tower hamlets,434143,E09000030,236,2680,1
2019-02-01,tower hamlets,427281,E09000030,195,2642,1
2019-03-01,tower hamlets,428572,E09000030,230,3295,1
2019-04-01,tower hamlets,432566,E09000030,140,2859,1
2019-05-01,tower hamlets,427827,E09000030,173,3017,1
2019-06-01,tower hamlets,428141,E09000030,157,3118,1
2019-07-01,tower hamlets,432142,E09000030,223,3095,1
2019-08-01,tower hamlets,442846,E09000030,211,2851,1
2019-09-01,tower hamlets,448436,E09000030,168,2779,1
2019-10-01,tower hamlets,455091,E09000030,144,3058,1
2019-11-01,tower hamlets,453177,E09000030,140,3051,1
2019-12-01,tower hamlets,457893,E09000030,NaN,2885,1
2012-01-01,waltham forest,224074,E09000031,162,1790,1
2012-02-01,waltham forest,225214,E09000031,161,1783,1
2012-03-01,waltham forest,224065,E09000031,248,2176,1
2012-04-01,waltham forest,225589,E09000031,125,2068,1
2012-05-01,waltham forest,228914,E09000031,159,2201,1
2012-06-01,waltham forest,232595,E09000031,203,2137,1
2012-07-01,waltham forest,236796,E09000031,199,2088,1
2012-08-01,waltham forest,236018,E09000031,240,2076,1
2012-09-01,waltham forest,235161,E09000031,179,2008,1
2012-10-01,waltham forest,231512,E09000031,208,2009,1
2012-11-01,waltham forest,231968,E09000031,234,2098,1
2012-12-01,waltham forest,236814,E09000031,207,2000,1
2013-01-01,waltham forest,236856,E09000031,170,2179,1
2013-02-01,waltham forest,239893,E09000031,188,1809,1
2013-03-01,waltham forest,239644,E09000031,206,1805,1
2013-04-01,waltham forest,244410,E09000031,188,1839,1
2013-05-01,waltham forest,250011,E09000031,217,1916,1
2013-06-01,waltham forest,251846,E09000031,197,1824,1
2013-07-01,waltham forest,256557,E09000031,284,1856,1
2013-08-01,waltham forest,258568,E09000031,295,1893,1
2013-09-01,waltham forest,264711,E09000031,252,1894,1
2013-10-01,waltham forest,266435,E09000031,300,1962,1
2013-11-01,waltham forest,269068,E09000031,295,1850,1
2013-12-01,waltham forest,273184,E09000031,313,1813,1
2014-01-01,waltham forest,279085,E09000031,241,1765,1
2014-02-01,waltham forest,287032,E09000031,265,1703,1
2014-03-01,waltham forest,290182,E09000031,297,1787,1
2014-04-01,waltham forest,295647,E09000031,262,1702,1
2014-05-01,waltham forest,301593,E09000031,323,1756,1
2014-06-01,waltham forest,309114,E09000031,304,1790,1
2014-07-01,waltham forest,321200,E09000031,348,1817,1
2014-08-01,waltham forest,329447,E09000031,326,1721,1
2014-09-01,waltham forest,340698,E09000031,305,1700,1
2014-10-01,waltham forest,342013,E09000031,334,1768,1
2014-11-01,waltham forest,341818,E09000031,283,1759,1
2014-12-01,waltham forest,341382,E09000031,278,1623,1
2015-01-01,waltham forest,338714,E09000031,238,1716,1
2015-02-01,waltham forest,337205,E09000031,233,1575,1
2015-03-01,waltham forest,335743,E09000031,320,1857,1
2015-04-01,waltham forest,339615,E09000031,293,1741,1
2015-05-01,waltham forest,342505,E09000031,240,1688,1
2015-06-01,waltham forest,350958,E09000031,283,1941,1
2015-07-01,waltham forest,355647,E09000031,356,1964,1
2015-08-01,waltham forest,366329,E09000031,321,1804,1
2015-09-01,waltham forest,371423,E09000031,328,1662,1
2015-10-01,waltham forest,380366,E09000031,298,1833,1
2015-11-01,waltham forest,385214,E09000031,302,1969,1
2015-12-01,waltham forest,386441,E09000031,282,1893,1
2016-01-01,waltham forest,391911,E09000031,257,1749,1
2016-02-01,waltham forest,404347,E09000031,254,1752,1
2016-03-01,waltham forest,411148,E09000031,421,1817,1
2016-04-01,waltham forest,410743,E09000031,162,1729,1
2016-05-01,waltham forest,403536,E09000031,187,1827,1
2016-06-01,waltham forest,405638,E09000031,229,1881,1
2016-07-01,waltham forest,413813,E09000031,260,1897,1
2016-08-01,waltham forest,415579,E09000031,284,1736,1
2016-09-01,waltham forest,416108,E09000031,262,1706,1
2016-10-01,waltham forest,420220,E09000031,283,1831,1
2016-11-01,waltham forest,430893,E09000031,236,1772,1
2016-12-01,waltham forest,433857,E09000031,239,1763,1
2017-01-01,waltham forest,435682,E09000031,229,1821,1
2017-02-01,waltham forest,430742,E09000031,216,1767,1
2017-03-01,waltham forest,437021,E09000031,250,2010,1
2017-04-01,waltham forest,429417,E09000031,177,1762,1
2017-05-01,waltham forest,432327,E09000031,188,1936,1
2017-06-01,waltham forest,425961,E09000031,260,2042,1
2017-07-01,waltham forest,435802,E09000031,246,1984,1
2017-08-01,waltham forest,437935,E09000031,258,1800,1
2017-09-01,waltham forest,444191,E09000031,239,1890,1
2017-10-01,waltham forest,442340,E09000031,274,2098,1
2017-11-01,waltham forest,440513,E09000031,222,1983,1
2017-12-01,waltham forest,441468,E09000031,234,1715,1
2018-01-01,waltham forest,446779,E09000031,180,1904,1
2018-02-01,waltham forest,447479,E09000031,190,1819,1
2018-03-01,waltham forest,441672,E09000031,210,1967,1
2018-04-01,waltham forest,430972,E09000031,173,1861,1
2018-05-01,waltham forest,430305,E09000031,217,1960,1
2018-06-01,waltham forest,435316,E09000031,239,1918,1
2018-07-01,waltham forest,444867,E09000031,262,2037,1
2018-08-01,waltham forest,445652,E09000031,304,1968,1
2018-09-01,waltham forest,447630,E09000031,257,2034,1
2018-10-01,waltham forest,441611,E09000031,252,2188,1
2018-11-01,waltham forest,438951,E09000031,277,2082,1
2018-12-01,waltham forest,439079,E09000031,253,1960,1
2019-01-01,waltham forest,435182,E09000031,208,2077,1
2019-02-01,waltham forest,436468,E09000031,156,1861,1
2019-03-01,waltham forest,429418,E09000031,186,2039,1
2019-04-01,waltham forest,432420,E09000031,164,1899,1
2019-05-01,waltham forest,425770,E09000031,180,2100,1
2019-06-01,waltham forest,422441,E09000031,270,2091,1
2019-07-01,waltham forest,418695,E09000031,237,2047,1
2019-08-01,waltham forest,426489,E09000031,226,1938,1
2019-09-01,waltham forest,431498,E09000031,207,2061,1
2019-10-01,waltham forest,434610,E09000031,203,2093,1
2019-11-01,waltham forest,435963,E09000031,201,2080,1
2019-12-01,waltham forest,439009,E09000031,NaN,1893,1
2012-01-01,wandsworth,398088,E09000032,350,1996,1
2012-02-01,wandsworth,391741,E09000032,359,2039,1
2012-03-01,wandsworth,389386,E09000032,437,2514,1
2012-04-01,wandsworth,384883,E09000032,374,2096,1
2012-05-01,wandsworth,402781,E09000032,449,2243,1
2012-06-01,wandsworth,409834,E09000032,506,2206,1
2012-07-01,wandsworth,422025,E09000032,528,2247,1
2012-08-01,wandsworth,426869,E09000032,551,2072,1
2012-09-01,wandsworth,429769,E09000032,396,2113,1
2012-10-01,wandsworth,421102,E09000032,418,2406,1
2012-11-01,wandsworth,415509,E09000032,486,2312,1
2012-12-01,wandsworth,420718,E09000032,423,1900,1
2013-01-01,wandsworth,429430,E09000032,405,2024,1
2013-02-01,wandsworth,440103,E09000032,330,1909,1
2013-03-01,wandsworth,434679,E09000032,378,1919,1
2013-04-01,wandsworth,441132,E09000032,450,1919,1
2013-05-01,wandsworth,439485,E09000032,559,1974,1
2013-06-01,wandsworth,448359,E09000032,513,1936,1
2013-07-01,wandsworth,455532,E09000032,659,1972,1
2013-08-01,wandsworth,467455,E09000032,610,2009,1
2013-09-01,wandsworth,484745,E09000032,543,1941,1
2013-10-01,wandsworth,481145,E09000032,551,2001,1
2013-11-01,wandsworth,482712,E09000032,608,1835,1
2013-12-01,wandsworth,484071,E09000032,659,1632,1
2014-01-01,wandsworth,497300,E09000032,576,1781,1
2014-02-01,wandsworth,508624,E09000032,448,1582,1
2014-03-01,wandsworth,516857,E09000032,453,1674,1
2014-04-01,wandsworth,529300,E09000032,592,1652,1
2014-05-01,wandsworth,542335,E09000032,589,1774,1
2014-06-01,wandsworth,556614,E09000032,474,1909,1
2014-07-01,wandsworth,564033,E09000032,525,1933,1
2014-08-01,wandsworth,573212,E09000032,559,1847,1
2014-09-01,wandsworth,570703,E09000032,486,1955,1
2014-10-01,wandsworth,566964,E09000032,478,2051,1
2014-11-01,wandsworth,554008,E09000032,428,1990,1
2014-12-01,wandsworth,554231,E09000032,456,1851,1
2015-01-01,wandsworth,553841,E09000032,403,1833,1
2015-02-01,wandsworth,560272,E09000032,357,1760,1
2015-03-01,wandsworth,561251,E09000032,365,2030,1
2015-04-01,wandsworth,561530,E09000032,491,1893,1
2015-05-01,wandsworth,556144,E09000032,470,2060,1
2015-06-01,wandsworth,556660,E09000032,561,1981,1
2015-07-01,wandsworth,568399,E09000032,630,1978,1
2015-08-01,wandsworth,584059,E09000032,623,1837,1
2015-09-01,wandsworth,589802,E09000032,544,1937,1
2015-10-01,wandsworth,593325,E09000032,575,2037,1
2015-11-01,wandsworth,592968,E09000032,448,1997,1
2015-12-01,wandsworth,594044,E09000032,461,1890,1
2016-01-01,wandsworth,596494,E09000032,388,1882,1
2016-02-01,wandsworth,593983,E09000032,360,1854,1
2016-03-01,wandsworth,602144,E09000032,828,1946,1
2016-04-01,wandsworth,604127,E09000032,386,1957,1
2016-05-01,wandsworth,613096,E09000032,364,2141,1
2016-06-01,wandsworth,609995,E09000032,487,2035,1
2016-07-01,wandsworth,614052,E09000032,458,2389,1
2016-08-01,wandsworth,609803,E09000032,404,2127,1
2016-09-01,wandsworth,612944,E09000032,452,2121,1
2016-10-01,wandsworth,617956,E09000032,411,2276,1
2016-11-01,wandsworth,615152,E09000032,355,1975,1
2016-12-01,wandsworth,615144,E09000032,435,1987,1
2017-01-01,wandsworth,603455,E09000032,414,1853,1
2017-02-01,wandsworth,607906,E09000032,333,1826,1
2017-03-01,wandsworth,622345,E09000032,465,2141,1
2017-04-01,wandsworth,630713,E09000032,356,1936,1
2017-05-01,wandsworth,629146,E09000032,432,2256,1
2017-06-01,wandsworth,620501,E09000032,448,2194,1
2017-07-01,wandsworth,624170,E09000032,570,2378,1
2017-08-01,wandsworth,633826,E09000032,581,2038,1
2017-09-01,wandsworth,626582,E09000032,483,2060,1
2017-10-01,wandsworth,614717,E09000032,395,2223,1
2017-11-01,wandsworth,604817,E09000032,362,2234,1
2017-12-01,wandsworth,596879,E09000032,339,2189,1
2018-01-01,wandsworth,593915,E09000032,333,2170,1
2018-02-01,wandsworth,595071,E09000032,290,2081,1
2018-03-01,wandsworth,592506,E09000032,355,2074,1
2018-04-01,wandsworth,594836,E09000032,348,2102,1
2018-05-01,wandsworth,592915,E09000032,413,2270,1
2018-06-01,wandsworth,600150,E09000032,497,2284,1
2018-07-01,wandsworth,599239,E09000032,498,2477,1
2018-08-01,wandsworth,605836,E09000032,529,2043,1
2018-09-01,wandsworth,602060,E09000032,357,2103,1
2018-10-01,wandsworth,599208,E09000032,334,2155,1
2018-11-01,wandsworth,588550,E09000032,428,2153,1
2018-12-01,wandsworth,595504,E09000032,349,1941,1
2019-01-01,wandsworth,587609,E09000032,304,2137,1
2019-02-01,wandsworth,579970,E09000032,297,2069,1
2019-03-01,wandsworth,572831,E09000032,310,2171,1
2019-04-01,wandsworth,578421,E09000032,265,2092,1
2019-05-01,wandsworth,579743,E09000032,330,2161,1
2019-06-01,wandsworth,576629,E09000032,320,2228,1
2019-07-01,wandsworth,586165,E09000032,435,2309,1
2019-08-01,wandsworth,593268,E09000032,427,2125,1
2019-09-01,wandsworth,605360,E09000032,361,2217,1
2019-10-01,wandsworth,599182,E09000032,330,2459,1
2019-11-01,wandsworth,600835,E09000032,347,2265,1
2019-12-01,wandsworth,604056,E09000032,NaN,2084,1
2012-01-01,westminster,653185,E09000033,223,5417,1
2012-02-01,westminster,654620,E09000033,246,4732,1
2012-03-01,westminster,642527,E09000033,257,5845,1
2012-04-01,westminster,650452,E09000033,228,4938,1
2012-05-01,westminster,664967,E09000033,304,5456,1
2012-06-01,westminster,704720,E09000033,278,5135,1
2012-07-01,westminster,711877,E09000033,337,5972,1
2012-08-01,westminster,739683,E09000033,272,5591,1
2012-09-01,westminster,730967,E09000033,246,4691,1
2012-10-01,westminster,736039,E09000033,284,5106,1
2012-11-01,westminster,729044,E09000033,283,5309,1
2012-12-01,westminster,745032,E09000033,263,5444,1
